trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos
0,0,0,23,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,1,1,17,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,2,2,60,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,3,3,6,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,4,4,53,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,5,5,64,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,6,6,25,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,7,7,13,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,8,8,4,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,9,9,35,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,10,10,32,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,11,11,82,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,12,12,48,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,13,13,16,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,14,14,12,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,15,15,72,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,16,16,42,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,17,17,54,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,18,18,50,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,19,19,75,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,20,20,45,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,21,21,8,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,22,22,29,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,23,23,11,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,24,24,22,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,25,25,26,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,26,26,31,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,27,27,28,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,28,28,78,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,29,29,71,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,30,30,21,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,31,31,52,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,32,32,63,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
0,33,33,36,1,,610bc158e2949bf76f127802,62bbf9c4e1b67965ba07d590,2022-06-29_09h06.36.655,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,30.07790177,62bbe60bf3d75ef465d3e404,,,,,,
