trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos
0,0,0,41,1,,5ac6080e9534ba0001c74b6e,62bbfa9a0b755f44c3cab66f,2022-06-29_09h09.44.842,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.77286312,62bbe60bf3d75ef465d3e404,,,,,,
0,1,1,24,1,,5ac6080e9534ba0001c74b6e,62bbfa9a0b755f44c3cab66f,2022-06-29_09h09.44.842,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.77286312,62bbe60bf3d75ef465d3e404,,,,,,
0,2,2,8,1,,5ac6080e9534ba0001c74b6e,62bbfa9a0b755f44c3cab66f,2022-06-29_09h09.44.842,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.77286312,62bbe60bf3d75ef465d3e404,,,,,,
0,3,3,67,1,,5ac6080e9534ba0001c74b6e,62bbfa9a0b755f44c3cab66f,2022-06-29_09h09.44.842,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.77286312,62bbe60bf3d75ef465d3e404,,,,,,
0,4,4,15,1,,5ac6080e9534ba0001c74b6e,62bbfa9a0b755f44c3cab66f,2022-06-29_09h09.44.842,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.77286312,62bbe60bf3d75ef465d3e404,,,,,,
0,5,5,89,1,,5ac6080e9534ba0001c74b6e,62bbfa9a0b755f44c3cab66f,2022-06-29_09h09.44.842,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.77286312,62bbe60bf3d75ef465d3e404,,,,,,
0,6,6,84,1,,5ac6080e9534ba0001c74b6e,62bbfa9a0b755f44c3cab66f,2022-06-29_09h09.44.842,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.77286312,62bbe60bf3d75ef465d3e404,,,,,,
0,7,7,31,1,,5ac6080e9534ba0001c74b6e,62bbfa9a0b755f44c3cab66f,2022-06-29_09h09.44.842,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.77286312,62bbe60bf3d75ef465d3e404,,,,,,
0,8,8,28,1,,5ac6080e9534ba0001c74b6e,62bbfa9a0b755f44c3cab66f,2022-06-29_09h09.44.842,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.77286312,62bbe60bf3d75ef465d3e404,,,,,,
0,9,9,23,1,,5ac6080e9534ba0001c74b6e,62bbfa9a0b755f44c3cab66f,2022-06-29_09h09.44.842,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.77286312,62bbe60bf3d75ef465d3e404,,,,,,
0,10,10,49,1,,5ac6080e9534ba0001c74b6e,62bbfa9a0b755f44c3cab66f,2022-06-29_09h09.44.842,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.77286312,62bbe60bf3d75ef465d3e404,,,,,,
