trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Circle1_col,Ecc,Circle2_col,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Circle1_colour,Circle2_colour,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,Catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colourpair,Temporder,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials_3.order,trials_2.order
0,56,56,71,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,57,86,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,58,58,74,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,59,14,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60,60,45,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,61,61,33,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,62,62,4,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,63,63,25,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,64,64,26,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,65,65,28,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,66,66,17,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,67,67,66,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,68,68,30,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,69,69,55,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,70,70,62,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,71,71,1,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,72,72,64,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,73,73,59,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,74,74,35,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,75,75,36,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,76,76,49,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,77,77,18,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,78,78,84,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,79,79,21,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,80,80,42,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,81,81,77,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,82,82,31,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,83,83,6,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,84,84,9,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,85,85,51,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,86,86,72,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,87,87,22,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,88,88,39,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,89,89,38,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,90,90,5,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,91,91,11,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,92,92,43,1,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,0,0,0,150,1,fourtwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,0,1,1,130,1,twoone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,0,2,2,15,1,fourthree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,0,3,3,72,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,0,4,4,73,1,onethree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,0,5,5,68,1,threeone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,0,6,6,123,1,twofour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,0,7,7,115,1,twofour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,0,8,8,28,1,threeone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,0,9,9,124,1,threeone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,0,10,10,37,1,threefour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,0,11,11,33,1,onethree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,0,12,12,99,1,twofour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,0,13,13,19,1,twofour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,0,14,14,155,1,twofour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,0,15,15,91,1,twofour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,0,16,16,132,1,threeone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,0,17,17,0,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,0,18,18,85,1,threefour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,0,19,19,49,1,onethree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,0,20,20,76,1,threeone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,0,21,21,35,1,twofour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fd51bc04e5fcdffe8e72c6,62bbfa9555f4fad0ae05e3d1,2022-06-29_09h09.39.074,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.1639227,62bbe60bf3d75ef465d3e404,0,22,22,71,1,fourthree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
