trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos
0,0,0,3,1,,611ec3be116703174027b104,62bbfa9a9688d8f39eaad40e,2022-06-29_09h10.22.922,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.89817311,62bbe60bf3d75ef465d3e404,,,,,,
0,1,1,21,1,,611ec3be116703174027b104,62bbfa9a9688d8f39eaad40e,2022-06-29_09h10.22.922,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.89817311,62bbe60bf3d75ef465d3e404,,,,,,
0,2,2,60,1,,611ec3be116703174027b104,62bbfa9a9688d8f39eaad40e,2022-06-29_09h10.22.922,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.89817311,62bbe60bf3d75ef465d3e404,,,,,,
0,3,3,9,1,,611ec3be116703174027b104,62bbfa9a9688d8f39eaad40e,2022-06-29_09h10.22.922,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.89817311,62bbe60bf3d75ef465d3e404,,,,,,
0,4,4,79,1,,611ec3be116703174027b104,62bbfa9a9688d8f39eaad40e,2022-06-29_09h10.22.922,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.89817311,62bbe60bf3d75ef465d3e404,,,,,,
0,5,5,41,1,,611ec3be116703174027b104,62bbfa9a9688d8f39eaad40e,2022-06-29_09h10.22.922,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.89817311,62bbe60bf3d75ef465d3e404,,,,,,
0,6,6,44,1,,611ec3be116703174027b104,62bbfa9a9688d8f39eaad40e,2022-06-29_09h10.22.922,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.89817311,62bbe60bf3d75ef465d3e404,,,,,,
0,7,7,30,1,,611ec3be116703174027b104,62bbfa9a9688d8f39eaad40e,2022-06-29_09h10.22.922,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.89817311,62bbe60bf3d75ef465d3e404,,,,,,
0,8,8,27,1,,611ec3be116703174027b104,62bbfa9a9688d8f39eaad40e,2022-06-29_09h10.22.922,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.89817311,62bbe60bf3d75ef465d3e404,,,,,,
0,9,9,77,1,,611ec3be116703174027b104,62bbfa9a9688d8f39eaad40e,2022-06-29_09h10.22.922,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.89817311,62bbe60bf3d75ef465d3e404,,,,,,
0,10,10,36,1,,611ec3be116703174027b104,62bbfa9a9688d8f39eaad40e,2022-06-29_09h10.22.922,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.89817311,62bbe60bf3d75ef465d3e404,,,,,,
0,11,11,92,1,,611ec3be116703174027b104,62bbfa9a9688d8f39eaad40e,2022-06-29_09h10.22.922,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.89817311,62bbe60bf3d75ef465d3e404,,,,,,
