trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos
0,0,0,27,1,,615afebe24facda83f89a6db,62bbfaac8048f9f62ee9e7bc,2022-06-29_09h11.09.288,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.17509912,62bbe60bf3d75ef465d3e404,,,,,,
0,1,1,81,1,,615afebe24facda83f89a6db,62bbfaac8048f9f62ee9e7bc,2022-06-29_09h11.09.288,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.17509912,62bbe60bf3d75ef465d3e404,,,,,,
0,2,2,48,1,,615afebe24facda83f89a6db,62bbfaac8048f9f62ee9e7bc,2022-06-29_09h11.09.288,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.17509912,62bbe60bf3d75ef465d3e404,,,,,,
0,3,3,68,1,,615afebe24facda83f89a6db,62bbfaac8048f9f62ee9e7bc,2022-06-29_09h11.09.288,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.17509912,62bbe60bf3d75ef465d3e404,,,,,,
0,4,4,23,1,,615afebe24facda83f89a6db,62bbfaac8048f9f62ee9e7bc,2022-06-29_09h11.09.288,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.17509912,62bbe60bf3d75ef465d3e404,,,,,,
0,5,5,90,1,,615afebe24facda83f89a6db,62bbfaac8048f9f62ee9e7bc,2022-06-29_09h11.09.288,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.17509912,62bbe60bf3d75ef465d3e404,,,,,,
0,6,6,0,1,,615afebe24facda83f89a6db,62bbfaac8048f9f62ee9e7bc,2022-06-29_09h11.09.288,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.17509912,62bbe60bf3d75ef465d3e404,,,,,,
0,7,7,89,1,,615afebe24facda83f89a6db,62bbfaac8048f9f62ee9e7bc,2022-06-29_09h11.09.288,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.17509912,62bbe60bf3d75ef465d3e404,,,,,,
0,8,8,31,1,,615afebe24facda83f89a6db,62bbfaac8048f9f62ee9e7bc,2022-06-29_09h11.09.288,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.17509912,62bbe60bf3d75ef465d3e404,,,,,,
0,9,9,1,1,,615afebe24facda83f89a6db,62bbfaac8048f9f62ee9e7bc,2022-06-29_09h11.09.288,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.17509912,62bbe60bf3d75ef465d3e404,,,,,,
0,10,10,88,1,,615afebe24facda83f89a6db,62bbfaac8048f9f62ee9e7bc,2022-06-29_09h11.09.288,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.17509912,62bbe60bf3d75ef465d3e404,,,,,,
0,11,11,33,1,,615afebe24facda83f89a6db,62bbfaac8048f9f62ee9e7bc,2022-06-29_09h11.09.288,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.17509912,62bbe60bf3d75ef465d3e404,,,,,,
