trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Circle1_col,Ecc,Circle2_col,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,catchprac,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Circle1_colour,Circle2_colour,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchresponse,catchnumber,response_time_catch,Catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colourpair,Temporder,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_instr_Ishi.keys,key_resp_instr_Ishi.rt,Ishi_trial_keyresp.keys,Ishi_textbox.text,Ishi_mouse.x,Ishi_mouse.y,Ishi_mouse.leftButton,Ishi_mouse.midButton,Ishi_mouse.rightButton,Ishi_mouse.clicked_name,Ishi_loop.thisRepN,Ishi_loop.thisTrialN,Ishi_loop.thisN,Ishi_loop.thisIndex,Ishi_loop.ran,imageaddress,textbox.text,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.clicked_name,textbox_2.text,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.clicked_name,textbox_3.text,mouse_9.x,mouse_9.y,mouse_9.leftButton,mouse_9.midButton,mouse_9.rightButton,mouse_9.clicked_name,textbox_4.text,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.clicked_name,textbox_5.text,mouse_13.x,mouse_13.y,mouse_13.leftButton,mouse_13.midButton,mouse_13.rightButton,mouse_13.clicked_name,textbox_6.text,mouse_14.x,mouse_14.y,mouse_14.leftButton,mouse_14.midButton,mouse_14.rightButton,textbox_7.text,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton,mouse_15.clicked_name
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-4,0.8378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.22340000000000004,-0.9296,-0.7884]","[-0.4276,0.0038000000000000256,-0.3256]",-25,69,1,0,0,response7disk,-12,-1,1,0,0,rectangle,89,47,1,0,0,response1disk_3,3,3,1.2834,1,2,-3,1,0,0,rectangle,0,92,92,97,1,16,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,3,1.2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.04299999999999993,0.16060000000000008,-0.6628000000000001]","[0.19199999999999995,0.18419999999999992,0.5136000000000001]",94,41,1,0,0,response1disk,0,-12,1,0,0,rectangle,0,-12,1,0,0,,3,2,0.0006,0,0,-12,1,0,0,,0,93,93,118,1,37,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-3,2.0462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.30180000000000007,-0.7884,-0.9844]","[-0.24719999999999998,-0.0354000000000001,0.3175999999999999]",-79,32,1,0,0,response7disk,5,-6,1,0,0,rectangle,5,-6,1,0,0,,3,2,0.0002,0,5,-6,1,0,0,,0,94,94,129,1,48,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-4,2.1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.48240000000000005,0.3175999999999999,0.2156]","[-0.06680000000000008,-0.45100000000000007,-0.906]",-41,80,1,0,0,response7disk,-9,9,1,0,0,rectangle,-9,9,1,0,0,,3,1,0.0006,0,-9,9,1,0,0,,0,95,95,65,1,65,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,-1,0.5336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.17659999999999998,0.3253999999999999,0.19999999999999996]","[0.8115999999999999,-0.0040000000000000036,-0.09819999999999995]",-41,-90,1,0,0,response5disk,0,-12,1,0,0,rectangle,0,-12,1,0,0,,3,3,0.0005,0,0,-12,1,0,0,,0,96,96,50,1,50,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-2,0.5378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.17659999999999998,0.3253999999999999,0.19999999999999996]","[0.8274000000000001,-0.5844,-0.9452]",-83,-33,1,0,0,response5disk,2,5,1,0,0,rectangle,2,5,1,0,0,,3,1,0.0004,0,2,5,1,0,0,,0,97,97,54,1,54,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,-4,0.4009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.18419999999999992,-0.4276,-0.404]","[-0.9766,-0.6472,0.07440000000000002]",-46,86,1,0,0,response7disk,-16,1,1,0,0,rectangle,-16,1,1,0,0,,3,2,0.0004,0,-16,1,1,0,0,,0,98,98,119,1,38,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-4,2.0827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.5922000000000001,-0.7492000000000001,-0.5296000000000001]","[-0.09019999999999995,0.44300000000000006,0.5371999999999999]",-46,87,1,0,0,response7disk,-8,-1,1,0,0,rectangle,-8,-1,1,0,0,,3,2,9.99999E-05,0,-8,-1,1,0,0,,0,99,99,153,1,72,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-2,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.4668,-0.8746,-0.2942]","[0.40379999999999994,0.09000000000000008,0.44300000000000006]",-90,-35,1,0,0,response5disk,-33,-5,1,0,0,rectangle,-33,-5,1,0,0,,3,2,0,0,-33,-5,1,0,0,,0,100,100,152,1,71,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-4,0.4713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.18419999999999992,-0.4276,-0.404]","[-0.20799999999999996,-0.655,-0.01980000000000004]",-26,66,1,0,0,response7disk,-13,-5,1,0,0,rectangle,-13,-5,1,0,0,,3,1,0.0005,0,-13,-5,1,0,0,,0,101,101,123,1,42,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,-4,0.3174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.09019999999999995,0.44300000000000006,0.5371999999999999]","[0.9213999999999998,0.6391999999999998,-0.9922]",-41,94,1,0,0,response7disk,-1,2,1,0,0,rectangle,-1,2,1,0,0,,3,3,0.0005,0,-1,2,1,0,0,,0,102,102,49,1,49,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,2,1.8291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.8115999999999999,-0.0040000000000000036,-0.09819999999999995]","[-0.17659999999999998,0.3253999999999999,0.19999999999999996]",77,-46,1,0,0,response3disk,6,-8,1,0,0,rectangle,6,-8,1,0,0,,3,1,0.0005,0,6,-8,1,0,0,,0,103,103,131,1,50,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-4,0.4955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.19199999999999995,0.18419999999999992,0.5136000000000001]","[0.34099999999999997,0.5841999999999998,-0.9844]",-45,111,1,0,0,response7disk,7,-4,1,0,0,rectangle,7,-4,1,0,0,,3,3,0.0004,0,7,-4,1,0,0,,0,104,104,79,1,79,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-4,0.7374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7802,-0.23140000000000005,-0.20799999999999996]","[0.04299999999999993,0.16060000000000008,-0.6628000000000001]",-26,78,1,0,0,response7disk,21,-9,1,0,0,rectangle,21,-9,1,0,0,,3,1,0.0005,0,21,-9,1,0,0,,0,105,105,86,1,5,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-2,0.7333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.45899999999999996,-0.3256,-0.9374]","[0.6625999999999999,0.4980000000000002,-0.357]",-92,-43,1,0,0,response5disk,-12,-14,1,0,0,rectangle,-12,-14,1,0,0,,3,3,0.0006,0,-12,-14,1,0,0,,0,106,106,2,1,2,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-4,0.4331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.6547999999999998,-0.043199999999999905,-0.011800000000000033]","[-0.7412000000000001,-0.08239999999999992,-0.6864]",-43,74,1,0,0,response7disk,-22,-4,1,0,0,rectangle,-22,-4,1,0,0,,3,1,0.0007,0,-22,-4,1,0,0,,0,107,107,141,1,60,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,-3,0.5709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9842,0.7409999999999999,-0.6628000000000001]","[-0.07459999999999989,0.12139999999999995,-0.9922]",-87,34,1,0,0,response7disk,3,5,1,0,0,rectangle,3,5,1,0,0,,3,3,0.0005,0,3,5,1,0,0,,0,108,108,126,1,45,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-4,0.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9763999999999999,0.8588,-0.05900000000000005]","[0.30180000000000007,-0.7884,-0.9844]",-52,81,1,0,0,response7disk,-9,2,1,0,0,rectangle,-9,2,1,0,0,,3,2,0.0007,0,-9,2,1,0,0,,0,109,109,24,1,24,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-4,0.4668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.34099999999999997,0.5841999999999998,-0.9844]","[0.09799999999999986,-0.24719999999999998,0.15280000000000005]",-39,85,1,0,0,response7disk,-13,-6,1,0,0,rectangle,-13,-6,1,0,0,,3,3,0.0007,0,-13,-6,1,0,0,,0,110,110,151,1,70,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,-3,2.9875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.8118,-0.8198,-0.5452]","[0.7646000000000002,0.07440000000000002,0.2704]",-88,51,1,0,0,response7disk,5,14,1,0,0,rectangle,5,14,1,0,0,,3,1,0.0008,0,5,14,1,0,0,,0,111,111,96,1,15,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,4,0.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9763999999999999,-0.1137999999999999,-0.6314]","[0.9763999999999999,-0.1137999999999999,-0.6314]",41,91,1,0,0,response1disk,0,-4,1,0,0,rectangle,0,-4,1,0,0,,3,3,0.0007,0,0,-4,1,0,0,,0,112,112,67,1,67,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-2,3.6161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9844,-0.9688,-0.9922]","[0.11359999999999992,0.6312,0.5213999999999999]",-81,-29,1,0,0,response5disk,-7,6,1,0,0,rectangle,-7,6,1,0,0,,3,3,0.0001,0,-7,6,1,0,0,,0,113,113,101,1,20,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-4,0.6542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.24719999999999998,-0.0354000000000001,0.3175999999999999]","[0.30180000000000007,-0.7884,-0.9844]",-28,94,1,0,0,response7disk,1,9,1,0,0,rectangle,1,9,1,0,0,,3,1,0.0007,0,1,9,1,0,0,,0,114,114,48,1,48,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-4,0.7831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1,0.12939999999999996,-1]","[-0.5452,-0.608,0.2470000000000001]",-35,65,1,0,0,response7disk,-1,7,1,0,0,rectangle,-1,7,1,0,0,,3,1,0.0001,0,-1,7,1,0,0,,0,115,115,44,1,44,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,3,0.9288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.4746,-0.0354000000000001,0.5449999999999999]","[-0.5452,-0.608,0.2470000000000001]",72,45,1,0,0,response1disk,14,8,1,0,0,rectangle,14,8,1,0,0,,3,3,0.0006,0,14,8,1,0,0,,0,116,116,27,1,27,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,4,0.5449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.20799999999999996,-0.655,-0.01980000000000004]","[-0.6235999999999999,-0.6786,-0.08239999999999992]",39,86,1,0,0,response1disk,16,3,1,0,0,rectangle,16,3,1,0,0,,3,3,0.0001,0,16,3,1,0,0,,0,117,117,93,1,12,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-3,0.4499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.8982,-0.37259999999999993,0.2784]","[-0.8198,-0.5138,-0.7492000000000001]",-72,35,1,0,0,response7disk,-12,-11,1,0,0,rectangle,-12,-11,1,0,0,,3,3,0.0001,0,-12,-11,1,0,0,,0,118,118,61,1,61,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-4,0.5322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9213999999999998,0.6391999999999998,-0.9922]","[-0.09019999999999995,0.44300000000000006,0.5371999999999999]",-53,103,1,0,0,response7disk,-17,2,1,0,0,rectangle,-17,2,1,0,0,,3,1,0.0005,0,-17,2,1,0,0,,0,119,119,130,1,49,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-4,0.3504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9138,-0.5296000000000001,-0.5529999999999999]","[0.9763999999999999,-0.1137999999999999,-0.6314]",-34,87,1,0,0,response7disk,2,-6,1,0,0,rectangle,2,-6,1,0,0,,3,1,9.99999E-05,0,2,-6,1,0,0,,0,120,120,81,1,0,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-1,1.5377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.20799999999999996,-0.655,-0.01980000000000004]","[0.18419999999999992,-0.4276,-0.404]",-16,-83,1,0,0,response5disk,14,1,1,0,0,rectangle,14,1,1,0,0,,3,3,0.001,0,14,1,1,0,0,,0,121,121,42,1,42,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,3,0.5284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.24719999999999998,0.5213999999999999,-0.12959999999999994]","[-0.17659999999999998,0.3253999999999999,0.19999999999999996]",78,37,1,0,0,response1disk,14,8,1,0,0,rectangle,14,8,1,0,0,,3,1,0.0025,0,14,8,1,0,0,,0,122,122,139,1,58,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-2,1.7999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.06680000000000008,-0.45100000000000007,-0.906]","[-0.30200000000000005,0.14500000000000002,0.2784]",-89,-48,1,0,0,response5disk,-9,-9,1,0,0,rectangle,-9,-9,1,0,0,,3,3,0.0008,0,-9,-9,1,0,0,,0,123,123,21,1,21,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60a57ec89138a40a4a5acc63,62c5561e7800824eb1166815,2022-07-06_10h34.50.940,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.04924038,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,1,0.8493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9372,0.20779999999999998,0.2704]","[0.0351999999999999,0.41159999999999997,0.0038000000000000256]",45,-76,1,0,0,response3disk,7,-4,1,0,0,rectangle,7,-4,1,0,0,,3,2,0.0006,0,7,-4,1,0,0,,0,124,124,111,1,30,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
