trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Circle1_col,Ecc,Circle2_col,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Circle1_colour,Circle2_colour,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,Catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colourpair,Temporder,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_instr_Ishi.keys,key_resp_instr_Ishi.rt,Ishi_trial_keyresp.keys,Ishi_textbox.text,Ishi_mouse.x,Ishi_mouse.y,Ishi_mouse.leftButton,Ishi_mouse.midButton,Ishi_mouse.rightButton,Ishi_mouse.clicked_name,Ishi_loop.thisRepN,Ishi_loop.thisTrialN,Ishi_loop.thisN,Ishi_loop.thisIndex,Ishi_loop.ran,imageaddress,textbox.text,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.clicked_name,textbox_2.text,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.clicked_name,textbox_3.text,mouse_9.x,mouse_9.y,mouse_9.leftButton,mouse_9.midButton,mouse_9.rightButton,mouse_9.clicked_name,textbox_4.text,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.clicked_name,textbox_5.text,mouse_13.x,mouse_13.y,mouse_13.leftButton,mouse_13.midButton,mouse_13.rightButton,mouse_13.clicked_name,textbox_6.text,mouse_14.x,mouse_14.y,mouse_14.leftButton,mouse_14.midButton,mouse_14.rightButton,mouse_14.clicked_name,textbox_7.text,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton
,,,,,,61000423f045809db30f8a5b,62c538da2ab3e642b99fa9d1,2022-07-06_09h25.43.310,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.21013678,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,1,0.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.34920000000000007,-0.702,-0.5216]","[-0.8118,-0.8198,-0.5452]",30.66668701,-77.33334351,1,0,0,response3disk,-8.666625977,-2.666687012,1,0,0,rectangle,-8.666625977,-2.666687012,1,0,0,3,1,0.0007,0,-8.666625977,-2.666687012,1,0,0,0,115,115,127,1,46,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61000423f045809db30f8a5b,62c538da2ab3e642b99fa9d1,2022-07-06_09h25.43.310,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.21013678,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-3,0.8024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.40379999999999994,0.09000000000000008,0.44300000000000006]","[-0.24719999999999998,0.5213999999999999,-0.12959999999999994]",-51.33331299,29.33331299,1,0,0,response7disk,0,-3.333343506,1,0,0,rectangle,0,-3.333343506,1,0,0,3,2,0.0007,0,0,-3.333343506,1,0,0,0,116,116,23,1,23,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61000423f045809db30f8a5b,62c538da2ab3e642b99fa9d1,2022-07-06_09h25.43.310,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.21013678,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,-4,0.6827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.37240000000000006,-0.050999999999999934,-0.5216]","[-0.4276,0.0038000000000000256,-0.3256]",-25.33331299,47.33331299,1,0,0,response7disk,-0.666625977,2,1,0,0,rectangle,-0.666625977,2,1,0,0,3,1,0.0008,0,-0.666625977,2,1,0,0,0,117,117,105,1,24,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61000423f045809db30f8a5b,62c538da2ab3e642b99fa9d1,2022-07-06_09h25.43.310,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.21013678,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-2,0.8501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.8115999999999999,-0.0040000000000000036,-0.09819999999999995]","[0.3881999999999999,-0.23939999999999995,-0.05040000000000011]",-43.33331299,-24,1,0,0,response5disk,-4,-4,1,0,0,rectangle,-4,-4,1,0,0,3,3,0.0007,0,-4,-4,1,0,0,0,118,118,150,1,69,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61000423f045809db30f8a5b,62c538da2ab3e642b99fa9d1,2022-07-06_09h25.43.310,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.21013678,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,2,0.8995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.6706000000000001,-0.6157999999999999,-0.6786]","[-0.8198,-0.5138,-0.7492000000000001]",68.66668701,-52,1,0,0,response3disk,-5.333312988,-7.333343506,1,0,0,rectangle,-5.333312988,-7.333343506,1,0,0,3,1,0.0006,0,-5.333312988,-7.333343506,1,0,0,0,119,119,20,1,20,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61000423f045809db30f8a5b,62c538da2ab3e642b99fa9d1,2022-07-06_09h25.43.310,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.21013678,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,2,0.5852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.40379999999999994,0.09000000000000008,0.44300000000000006]","[0.5449999999999999,-0.31000000000000005,-0.0354000000000001]",64,-30,1,0,0,response3disk,5.333374023,-8.666687012,1,0,0,rectangle,5.333374023,-8.666687012,1,0,0,3,3,0.0008,0,5.333374023,-8.666687012,1,0,0,0,120,120,141,1,60,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61000423f045809db30f8a5b,62c538da2ab3e642b99fa9d1,2022-07-06_09h25.43.310,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.21013678,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-4,0.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.23120000000000007,-0.7726,-0.34120000000000006]","[-0.6942,-0.7648,-0.12959999999999994]",-38,66.66665649,1,0,0,response7disk,3.333374023,-6,1,0,0,rectangle,78,26,1,0,0,3,3,2.3499,1,-7.333312988,-1.333343506,1,0,0,0,121,121,11,1,11,first,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61000423f045809db30f8a5b,62c538da2ab3e642b99fa9d1,2022-07-06_09h25.43.310,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.21013678,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-4,0.9166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.07459999999999989,0.12139999999999995,-0.9922]","[0.5449999999999999,-0.31000000000000005,-0.0354000000000001]",-44,64.66665649,1,0,0,response7disk,-9.333312988,0.666656494,1,0,0,rectangle,55.33337402,50,1,0,0,3,3,1.4163,1,13.33337402,7.333312988,1,0,0,0,122,122,159,1,78,second,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61000423f045809db30f8a5b,62c538da2ab3e642b99fa9d1,2022-07-06_09h25.43.310,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.21013678,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,-4,0.6858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9842,0.7409999999999999,-0.6628000000000001]","[-0.6942,-0.7648,-0.12959999999999994]",-41.33331299,61.33331299,1,0,0,response7disk,-8,4,1,0,0,rectangle,-8,4,1,0,0,3,1,0.0006,0,-8,4,1,0,0,0,123,123,22,1,22,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61000423f045809db30f8a5b,62c538da2ab3e642b99fa9d1,2022-07-06_09h25.43.310,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.21013678,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-2,1.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.37240000000000006,-0.050999999999999934,-0.5216]","[0.37240000000000006,0.4980000000000002,-0.2864]",-69.33331299,-42,1,0,0,response5disk,-4,1.333312988,1,0,0,rectangle,-4,1.333312988,1,0,0,3,3,0.0012,0,-4,1.333312988,1,0,0,0,124,124,153,1,72,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61000423f045809db30f8a5b,62c538da2ab3e642b99fa9d1,2022-07-06_09h25.43.310,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.21013678,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,-4,0.4158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9844,-0.9688,-0.9922]","[0.7176,-0.906,-0.6864]",-29.33331299,65.33331299,1,0,0,response7disk,-16.66662598,-1.333343506,1,0,0,rectangle,-16.66662598,-1.333343506,1,0,0,3,3,0,0,-16.66662598,-1.333343506,1,0,0,0,125,125,118,1,37,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61000423f045809db30f8a5b,62c538da2ab3e642b99fa9d1,2022-07-06_09h25.43.310,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.21013678,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-2,0.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.050999999999999934,-0.6706000000000001,-0.804]","[0.3802000000000001,0.19199999999999995,-0.6394]",-48,-33.33334351,1,0,0,response5disk,-4,-4,1,0,0,rectangle,-4,-4,1,0,0,3,1,0.0009,0,-4,-4,1,0,0,0,126,126,50,1,50,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61000423f045809db30f8a5b,62c538da2ab3e642b99fa9d1,2022-07-06_09h25.43.310,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.21013678,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-4,0.5673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.24719999999999998,-0.0354000000000001,0.3175999999999999]","[0.7802,-0.23140000000000005,-0.20799999999999996]",-34,64.66665649,1,0,0,response7disk,-6,6.666656494,1,0,0,rectangle,-6,6.666656494,1,0,0,3,2,0.0005,0,-6,6.666656494,1,0,0,0,127,127,120,1,39,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61000423f045809db30f8a5b,62c538da2ab3e642b99fa9d1,2022-07-06_09h25.43.310,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.21013678,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-4,0.4014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.2784,-0.31000000000000005,-0.5452]","[0.05879999999999996,0.2784,0.5841999999999998]",-30.66662598,70.66665649,1,0,0,response7disk,-4.666625977,-9.333343506,1,0,0,rectangle,-4.666625977,-9.333343506,1,0,0,3,1,0.0005,0,-4.666625977,-9.333343506,1,0,0,0,128,128,116,1,35,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,61000423f045809db30f8a5b,62c538da2ab3e642b99fa9d1,2022-07-06_09h25.43.310,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.21013678,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-4,0.4663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.24719999999999998,0.5213999999999999,-0.12959999999999994]","[0.40379999999999994,0.09000000000000008,0.44300000000000006]",-22.66662598,62,1,0,0,response7disk,-5.333312988,-2.666687012,1,0,0,rectangle,54.66668701,27.33331299,1,0,0,3,3,1.5171,1,4,-3.333343506,1,0,0,0,129,129,104,1,23,second,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
