trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Circle1_col,Ecc,Circle2_col,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Circle1_colour,Circle2_colour,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,Catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colourpair,Temporder,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_instr_Ishi.keys,key_resp_instr_Ishi.rt,Ishi_trial_keyresp.keys,Ishi_trial_keyresp.rt,Ishi_textbox.text,Ishi_mouse.x,Ishi_mouse.y,Ishi_mouse.leftButton,Ishi_mouse.midButton,Ishi_mouse.rightButton,Ishi_loop.thisRepN,Ishi_loop.thisTrialN,Ishi_loop.thisN,Ishi_loop.thisIndex,Ishi_loop.ran,imageaddress,textbox.text,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.clicked_name,textbox_2.text,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.clicked_name,textbox_3.text,mouse_9.x,mouse_9.y,mouse_9.leftButton,mouse_9.midButton,mouse_9.rightButton,mouse_9.clicked_name,textbox_4.text,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.clicked_name,textbox_5.text,mouse_13.x,mouse_13.y,mouse_13.leftButton,mouse_13.midButton,mouse_13.rightButton,mouse_13.clicked_name,textbox_6.text,mouse_14.x,mouse_14.y,mouse_14.leftButton,mouse_14.midButton,mouse_14.rightButton,textbox_7.text,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-2,0.7747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.4902000000000001,0.2704,-0.45899999999999996]","[0.12939999999999996,-0.2864,0.3253999999999999]",-83,-48,1,0,0,response5disk,-19,2,1,0,0,rectangle,-19,2,1,0,0,1,3,0.0005,0,-19,2,1,0,0,0,37,37,71,1,71,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-3,0.9831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.050999999999999934,-0.6706000000000001,-0.804]","[-0.24719999999999998,0.5213999999999999,-0.12959999999999994]",-117,75,1,0,0,response7disk,-24,-18,1,0,0,rectangle,-24,-18,1,0,0,1,3,0,0,-24,-18,1,0,0,0,38,38,57,1,57,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,3,0.4085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.796,0.2156,-0.27859999999999996]","[0.796,0.2156,-0.27859999999999996]",114,47,1,0,0,response1disk,-15,-17,1,0,0,rectangle,-15,-17,1,0,0,1,2,0.0005,0,-15,-17,1,0,0,0,39,39,18,1,18,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,-4,0.5417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7646000000000002,0.07440000000000002,0.2704]","[0.11359999999999992,0.6312,0.5213999999999999]",-36,93,1,0,0,response7disk,-29,18,1,0,0,rectangle,-29,18,1,0,0,1,1,0.0005,0,-29,18,1,0,0,0,40,40,10,1,10,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-3,0.6917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9763999999999999,0.8588,-0.05900000000000005]","[-0.6942,-0.7648,-0.12959999999999994]",-91,63,1,0,0,response7disk,-45,16,1,0,0,rectangle,-45,16,1,0,0,1,2,0.0007,0,-45,16,1,0,0,0,41,41,111,1,30,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-4,0.6081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9372,0.9450000000000001,0.8980000000000001]","[0.7802,-0.23140000000000005,-0.20799999999999996]",-53,83,1,0,0,response7disk,-21,6,1,0,0,rectangle,-21,6,1,0,0,1,3,0.0011,0,-21,6,1,0,0,0,42,42,156,1,75,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-2,0.6171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.34099999999999997,0.12939999999999996,-0.9766]","[-0.5922000000000001,-0.7492000000000001,-0.5296000000000001]",-126,-48,1,0,0,response5disk,-48,-15,1,0,0,rectangle,-48,-15,1,0,0,1,1,0.0006,0,-48,-15,1,0,0,0,43,43,63,1,63,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,-2,0.6831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.4196,0.4665999999999999,0.3568]","[0.19199999999999995,0.18419999999999992,0.5136000000000001]",-79,-33,1,0,0,response5disk,-25,8,1,0,0,rectangle,-25,8,1,0,0,1,2,0.0006,0,-25,8,1,0,0,0,44,44,142,1,61,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-2,0.3748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.30180000000000007,-0.7884,-0.9844]","[-0.30200000000000005,0.14500000000000002,0.2784]",-96,-37,1,0,0,response5disk,-40,5,1,0,0,rectangle,-40,5,1,0,0,1,2,0,0,-40,5,1,0,0,0,45,45,24,1,24,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-1,0.5665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.5922000000000001,-0.7492000000000001,-0.5296000000000001]","[0.11359999999999992,0.6312,0.5213999999999999]",-55,-86,1,0,0,response5disk,-21,20,1,0,0,rectangle,-21,20,1,0,0,1,3,0.0006,0,-21,20,1,0,0,0,46,46,96,1,15,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-1,0.4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1,0.12939999999999996,-1]","[0.30180000000000007,-0.7884,-0.9844]",-40,-87,1,0,0,response5disk,-10,15,1,0,0,rectangle,-10,15,1,0,0,1,3,1E-04,0,-10,15,1,0,0,0,47,47,102,1,21,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-3,0.5338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.2862,0.7802,0.3568]","[0.09799999999999986,-0.24719999999999998,0.15280000000000005]",-71,47,1,0,0,response7disk,-44,16,1,0,0,rectangle,-44,16,1,0,0,1,3,0.0001,0,-44,16,1,0,0,0,48,48,135,1,54,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-4,0.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.10599999999999998,-0.15300000000000002,0.15280000000000005]","[-0.2942,-0.7648,-0.7492000000000001]",-59,100,1,0,0,response7disk,-34,11,1,0,0,rectangle,-34,11,1,0,0,1,3,0.0002,0,-34,11,1,0,0,0,49,49,123,1,42,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-2,0.9498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.30200000000000005,0.14500000000000002,0.2784]","[-0.26280000000000003,-0.2158,-0.3256]",-104,-76,1,0,0,response5disk,-5,-5,1,0,0,rectangle,-5,-5,1,0,0,1,3,0,0,-5,-5,1,0,0,0,50,50,58,1,58,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,1,0.4746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9763999999999999,0.8588,-0.05900000000000005]","[0.9686000000000001,0.3802000000000001,0.19999999999999996]",30,-95,1,0,0,response3disk,22,2,1,0,0,rectangle,22,2,1,0,0,1,1,0.0006,0,22,2,1,0,0,0,51,51,95,1,14,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,-2,0.5165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.2862,0.7802,0.3568]","[-0.2942,-0.7648,-0.7492000000000001]",-106,-32,1,0,0,response5disk,7,-19,1,0,0,rectangle,7,-19,1,0,0,1,1,0,0,7,-19,1,0,0,0,52,52,41,1,41,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-1,1.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.0040000000000000036,0.02739999999999987,-0.08239999999999992]","[-0.30200000000000005,0.14500000000000002,0.2784]",-44,-112,1,0,0,response5disk,-14,19,1,0,0,rectangle,-14,19,1,0,0,1,2,0.0038,0,-14,19,1,0,0,0,53,53,32,1,32,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,3,0.5998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.050999999999999934,-0.6706000000000001,-0.804]","[0.30180000000000007,-0.7884,-0.9844]",125,44,1,0,0,response1disk,-12,-12,1,0,0,rectangle,-12,-12,1,0,0,1,3,0.0009,0,-12,-12,1,0,0,0,54,54,87,1,6,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,1,0.7668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.050999999999999934,-0.6706000000000001,-0.804]","[-0.6706000000000001,-0.6157999999999999,-0.6786]",27,-115,1,0,0,response3disk,7,-12,1,0,0,rectangle,7,-12,1,0,0,1,2,0.0006,0,7,-12,1,0,0,0,55,55,28,1,28,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,-1,0.6666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.30180000000000007,-0.7884,-0.9844]","[0.796,0.2156,-0.27859999999999996]",-80,-99,1,0,0,response5disk,-17,10,1,0,0,rectangle,-17,10,1,0,0,1,3,0.0009,0,-17,10,1,0,0,0,56,56,2,1,2,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-3,0.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.30200000000000005,0.14500000000000002,0.2784]","[-0.0040000000000000036,0.02739999999999987,-0.08239999999999992]",-104,49,1,0,0,response7disk,-31,17,1,0,0,rectangle,-31,17,1,0,0,1,3,0.0003,0,-31,17,1,0,0,0,57,57,113,1,32,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-4,3.7754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.0040000000000000036,0.02739999999999987,-0.08239999999999992]","[-0.9688,-0.7412000000000001,-0.4902000000000001]",-33,107,1,0,0,response7disk,27,1,1,0,0,rectangle,27,1,1,0,0,1,3,0,0,27,1,1,0,0,0,58,58,0,1,0,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-3,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.7412000000000001,-0.08239999999999992,-0.6864]","[0.7646000000000002,0.07440000000000002,0.2704]",-61,39,1,0,0,response7disk,-46,21,1,0,0,rectangle,-46,21,1,0,0,-3,2,0.0022,0,-46,21,1,0,0,0,59,59,114,1,33,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-3,0.3748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.2942,-0.7648,-0.7492000000000001]","[-0.10599999999999998,-0.10599999999999998,0.5841999999999998]",-71,54,1,0,0,response7disk,-23,12,1,0,0,rectangle,-23,12,1,0,0,-3,1,0.0005,0,-23,12,1,0,0,0,60,60,46,1,46,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-2,0.8497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.8118,-0.8198,-0.5452]","[0.30180000000000007,-0.7884,-0.9844]",-114,-35,1,0,0,response5disk,-42,-13,1,0,0,rectangle,107,55,1,0,0,3,3,1.3159,1,-42,-15,1,0,0,0,61,61,36,1,36,first,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-3,0.2998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.2942,-0.24719999999999998,-0.357]","[-0.30200000000000005,0.14500000000000002,0.2784]",-98,35,1,0,0,response7disk,-42,6,1,0,0,rectangle,109,-54,1,0,0,2,2,2.7324,1,-3,0,1,0,0,0,62,62,161,1,80,second,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-1,1.3827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.30200000000000005,0.14500000000000002,0.2784]","[-0.2942,-0.24719999999999998,-0.357]",-70,-84,1,0,0,response5disk,0,11,1,0,0,rectangle,0,11,1,0,0,2,1,0.0006,0,0,11,1,0,0,0,63,63,80,1,80,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-4,0.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7646000000000002,0.07440000000000002,0.2704]","[-0.7412000000000001,-0.08239999999999992,-0.6864]",-49,125,1,0,0,response7disk,-8,18,1,0,0,rectangle,-8,18,1,0,0,2,1,0.0001,0,-8,18,1,0,0,0,64,64,33,1,33,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-4,0.3747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9766,-0.34920000000000007,0.2156]","[0.9763999999999999,0.30979999999999985,-0.6786]",-38,128,1,0,0,response7disk,-2,20,1,0,0,rectangle,-2,20,1,0,0,2,2,0.0006,0,-2,20,1,0,0,0,65,65,137,1,56,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-3,0.6246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.37240000000000006,0.4980000000000002,-0.2864]","[-0.17659999999999998,0.3253999999999999,0.19999999999999996]",-121,48,1,0,0,response7disk,-29,7,1,0,0,rectangle,-29,7,1,0,0,2,2,0.0003,0,-29,7,1,0,0,0,66,66,88,1,7,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,1,0.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.2862,0.7802,0.3568]","[-0.9138,-0.5296000000000001,-0.5529999999999999]",43,-98,1,0,0,response3disk,8,-9,1,0,0,rectangle,8,-9,1,0,0,2,1,0.0006,0,8,-9,1,0,0,0,67,67,31,1,31,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-2,0.7582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9688,-0.4902000000000001,-0.12159999999999993]","[0.6625999999999999,0.4980000000000002,-0.357]",-104,-32,1,0,0,response5disk,7,-11,1,0,0,rectangle,7,-11,1,0,0,2,3,0.002,0,7,-11,1,0,0,0,68,68,106,1,25,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,604d728ad647066e76840d8a,62c5385b9a5d4f8d5af6d3ec,2022-07-06_09h23.30.294,Colour_Asymmetry_Pilot,2022.1.3,Win32,120.6272618,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,-2,0.4255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.10599999999999998,-0.15300000000000002,0.15280000000000005]","[0.4196,0.4665999999999999,0.3568]",-92,-37,1,0,0,response5disk,-20,-18,1,0,0,rectangle,-20,-18,1,0,0,2,1,0.0007,0,-20,-18,1,0,0,0,69,69,62,1,62,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
