trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Circle1_col,Ecc,Circle2_col,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,catchprac,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Circle1_colour,Circle2_colour,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,Catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colourpair,Temporder,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_instr_Ishi.keys,key_resp_instr_Ishi.rt,Ishi_trial_keyresp.keys,Ishi_textbox.text,Ishi_mouse.x,Ishi_mouse.y,Ishi_mouse.leftButton,Ishi_mouse.midButton,Ishi_mouse.rightButton,Ishi_mouse.clicked_name,Ishi_loop.thisRepN,Ishi_loop.thisTrialN,Ishi_loop.thisN,Ishi_loop.thisIndex,Ishi_loop.ran,imageaddress,textbox.text,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.clicked_name,textbox_2.text,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.clicked_name,textbox_3.text,mouse_9.x,mouse_9.y,mouse_9.leftButton,mouse_9.midButton,mouse_9.rightButton,mouse_9.clicked_name,textbox_4.text,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.clicked_name,textbox_5.text,mouse_13.x,mouse_13.y,mouse_13.leftButton,mouse_13.midButton,mouse_13.rightButton,mouse_13.clicked_name,textbox_6.text,mouse_14.x,mouse_14.y,mouse_14.leftButton,mouse_14.midButton,mouse_14.rightButton,mouse_14.clicked_name,textbox_7.text,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton,mouse_15.clicked_name
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-4,1.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9213999999999998,0.6391999999999998,-0.9922]","[-0.9138,-0.5296000000000001,-0.5529999999999999]",-12,50.3999939,1,0,0,response7disk,8.799987793,5.599975586,1,0,0,rectangle,70.40002441,28,1,0,0,3,3,1.6833,1,18.40002441,8,1,0,0,0,96,96,104,1,23,second,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-3,1.5172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7176,-0.906,-0.6864]","[-0.30200000000000005,0.14500000000000002,0.2784]",-44.79998779,41.59997559,1,0,0,response7disk,-8,6.399993896,1,0,0,rectangle,-8,6.399993896,1,0,0,3,3,0.0001,0,-8,6.399993896,1,0,0,0,97,97,56,1,56,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,1,0.7668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.23920000000000008,0.2704,0.16060000000000008]","[0.2784,-0.31000000000000005,-0.5452]",40,-60.80001831,1,0,0,response3disk,12.79998779,-6.400024414,1,0,0,rectangle,12.79998779,-6.400024414,1,0,0,3,1,0.0006,0,12.79998779,-6.400024414,1,0,0,0,98,98,24,1,24,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,3,1.5345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7018,0.7802,-0.16079999999999994]","[0.9763999999999999,0.30979999999999985,-0.6786]",49.60003662,44,1,0,0,response1disk,3.200012207,9.599975586,1,0,0,rectangle,3.200012207,9.599975586,1,0,0,3,1,0,0,3.200012207,9.599975586,1,0,0,0,99,99,81,1,0,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,-2,2.1508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.8118,-0.8198,-0.5452]","[0.2784,-0.31000000000000005,-0.5452]",-70.39996338,-24,1,0,0,response5disk,0.799987793,-0.800018311,1,0,0,rectangle,0.799987793,-0.800018311,1,0,0,3,1,0.0008,0,0.799987793,-0.800018311,1,0,0,0,100,100,54,1,54,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,3,1.2519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.30200000000000005,0.14500000000000002,0.2784]","[-0.4746,-0.0354000000000001,0.5449999999999999]",70.40002441,27.19998169,1,0,0,response1disk,24.79998779,-10.40002441,1,0,0,rectangle,24.79998779,-10.40002441,1,0,0,3,1,0.0001,0,24.79998779,-10.40002441,1,0,0,0,101,101,16,1,16,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,2,0.6839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.796,0.2156,-0.27859999999999996]","[0.8274000000000001,-0.5844,-0.9452]",64.79998779,-36.80001831,1,0,0,response3disk,0,2.399993896,1,0,0,rectangle,0,2.399993896,1,0,0,3,3,0.0007,0,0,2.399993896,1,0,0,0,102,102,86,1,5,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,4,0.6002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9688,-0.7412000000000001,-0.4902000000000001]","[-0.5922000000000001,-0.7492000000000001,-0.5296000000000001]",49.60003662,61.59997559,1,0,0,response1disk,7.200012207,2.399993896,1,0,0,rectangle,7.200012207,2.399993896,1,0,0,3,2,0.0007,0,7.200012207,2.399993896,1,0,0,0,103,103,126,1,45,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,1,1.5004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.30180000000000007,-0.7884,-0.9844]","[0.9763999999999999,-0.1137999999999999,-0.6314]",19.20001221,-54.3999939,1,0,0,response3disk,5.600036621,-3.200012207,1,0,0,rectangle,5.600036621,-3.200012207,1,0,0,3,3,0.0007,0,5.600036621,-3.200012207,1,0,0,0,104,104,19,1,19,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,-1,1.7006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9372,0.9450000000000001,0.8980000000000001]","[0.09799999999999986,-0.24719999999999998,0.15280000000000005]",-37.59997559,-63.20001221,1,0,0,response5disk,-6.399963379,-8.800018311,1,0,0,rectangle,-6.399963379,-8.800018311,1,0,0,3,2,0.001,0,-6.399963379,-8.800018311,1,0,0,0,105,105,62,1,62,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-3,0.7674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9844,-0.9688,-0.9922]","[0.37240000000000006,0.4980000000000002,-0.2864]",-36,29.59997559,1,0,0,response7disk,-8,0,1,0,0,rectangle,-8,0,1,0,0,3,3,0.0018,0,-8,0,1,0,0,0,106,106,26,1,26,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,-4,0.4674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9844,-0.9688,-0.9922]","[0.9213999999999998,0.6391999999999998,-0.9922]",-39.20001221,57.59997559,1,0,0,response7disk,-12,3.199981689,1,0,0,rectangle,-12,3.199981689,1,0,0,3,2,0.001,0,-12,3.199981689,1,0,0,0,107,107,153,1,72,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-3,1.8841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.796,0.2156,-0.27859999999999996]","[-0.9296,-0.12959999999999994,-0.043199999999999905]",-55.20001221,23.19998169,1,0,0,response7disk,-8,4,1,0,0,rectangle,-8,4,1,0,0,3,1,0.0009,0,-8,4,1,0,0,0,108,108,12,1,12,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,-2,1.0339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.6547999999999998,-0.043199999999999905,-0.011800000000000033]","[-0.20799999999999996,-0.655,-0.01980000000000004]",-36,-35.20001221,1,0,0,response5disk,-3.200012207,-5.600006104,1,0,0,rectangle,-3.200012207,-5.600006104,1,0,0,3,1,0,0,-3.200012207,-5.600006104,1,0,0,0,109,109,122,1,41,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,-2,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.4746,-0.0354000000000001,0.5449999999999999]","[-0.8198,-0.5138,-0.7492000000000001]",-67.20001221,-23.20001221,1,0,0,response5disk,-15.20001221,4,1,0,0,rectangle,-15.20001221,4,1,0,0,3,2,0.0009,0,-15.20001221,4,1,0,0,0,110,110,111,1,30,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,3,0.7501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.4982,-0.2942,-0.0354000000000001]","[-0.9688,-0.38039999999999996,-0.41979999999999995]",74.40002441,24.79998779,1,0,0,response1disk,4.799987793,-10.40002441,1,0,0,rectangle,4.799987793,-10.40002441,1,0,0,3,3,0.0006,0,4.799987793,-10.40002441,1,0,0,0,111,111,73,1,73,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,-2,1.1498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9213999999999998,0.6391999999999998,-0.9922]","[-0.9688,-0.7412000000000001,-0.4902000000000001]",-51.20001221,-28,1,0,0,response5disk,-4,-9.600006104,1,0,0,rectangle,42.40002441,-72,1,0,0,1,1,2.634,1,10.40002441,2.399993896,1,0,0,0,112,112,36,1,36,first,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twofour,,2,0.9502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.30180000000000007,-0.7884,-0.9844]","[0.9686000000000001,0.3802000000000001,0.19999999999999996]",74.40002441,-20,1,0,0,response3disk,-3.200012207,-0.800018311,1,0,0,rectangle,-3.200012207,-0.800018311,1,0,0,1,3,0.0008,0,-3.200012207,-0.800018311,1,0,0,0,113,113,29,1,29,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,2,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.011800000000000033,-0.906,-0.45100000000000007]","[0.8115999999999999,-0.0040000000000000036,-0.09819999999999995]",78.40002441,-48.80001831,1,0,0,response3disk,-12,-4.800018311,1,0,0,rectangle,45.60003662,-84.80001831,1,0,0,1,1,2.2993,1,4.799987793,0,1,0,0,0,114,114,160,1,79,second,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,1,0.8502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9844,-0.9688,-0.9922]","[-0.8982,-0.37259999999999993,0.2784]",44.79998779,-51.20001221,1,0,0,response3disk,16.79998779,-6.400024414,1,0,0,rectangle,16.79998779,-6.400024414,1,0,0,1,2,0.0008,0,16.79998779,-6.400024414,1,0,0,0,115,115,22,1,22,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threefour,,3,0.8503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.26280000000000003,-0.2158,-0.3256]","[0.7018,0.7802,-0.16079999999999994]",60.79998779,39.19998169,1,0,0,response1disk,10.40002441,-1.600006104,1,0,0,rectangle,10.40002441,-1.600006104,1,0,0,1,2,0.0001,0,10.40002441,-1.600006104,1,0,0,0,116,116,6,1,6,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,1,1.0672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.3881999999999999,-0.23939999999999995,-0.05040000000000011]","[-0.4668,-0.8746,-0.2942]",36.79998779,-43.20001221,1,0,0,response3disk,11.20001221,-10.40002441,1,0,0,rectangle,11.20001221,-10.40002441,1,0,0,1,1,0.0011,0,11.20001221,-10.40002441,1,0,0,0,117,117,150,1,69,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,2,0.5665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9372,0.9450000000000001,0.8980000000000001]","[0.05879999999999996,0.2784,0.5841999999999998]",37.60003662,-25.6000061,1,0,0,response3disk,-11.20001221,4,1,0,0,rectangle,70.40002441,15.19998169,1,0,0,3,3,2.5002,1,-0.799987793,-4,1,0,0,0,118,118,11,1,11,first,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,-2,0.7663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.5528,0.7409999999999999,-0.71]","[0.22340000000000004,-0.9296,-0.7884]",-44.79998779,-42.40002441,1,0,0,response5disk,12,-5.600006104,1,0,0,rectangle,12,-5.600006104,1,0,0,3,2,0.0023,0,12,-5.600006104,1,0,0,0,119,119,148,1,67,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,twoone,,-2,0.9161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9296,-0.12959999999999994,-0.043199999999999905]","[0.796,0.2156,-0.27859999999999996]",-67.20001221,-24,1,0,0,response5disk,-0.799987793,5.599975586,1,0,0,rectangle,-0.799987793,5.599975586,1,0,0,3,2,0.0001,0,-0.799987793,5.599975586,1,0,0,0,120,120,93,1,12,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,-1,0.7837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7018,0.7176,0.6155999999999999]","[0.37240000000000006,-0.050999999999999934,-0.5216]",-36,-55.20001221,1,0,0,response5disk,0.799987793,1.599975586,1,0,0,rectangle,0.799987793,1.599975586,1,0,0,3,1,0.0016,0,0.799987793,1.599975586,1,0,0,0,121,121,70,1,70,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onethree,,4,0.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.050999999999999934,-0.6706000000000001,-0.804]","[-0.2942,-0.7648,-0.7492000000000001]",43.20001221,64,1,0,0,response1disk,15.20001221,-4.800018311,1,0,0,rectangle,15.20001221,-4.800018311,1,0,0,3,1,0.0001,0,15.20001221,-4.800018311,1,0,0,0,122,122,98,1,17,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourtwo,,-2,3.6508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.30180000000000007,-0.7884,-0.9844]","[0.7018,0.7802,-0.16079999999999994]",-60.79998779,-25.6000061,1,0,0,response5disk,12,7.199981689,1,0,0,rectangle,12,7.199981689,1,0,0,3,2,0.0014,0,12,7.199981689,1,0,0,0,123,123,109,1,28,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,onetwo,,-3,1.5173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.26280000000000003,-0.4746,-0.2158]","[0.9213999999999998,0.6391999999999998,-0.9922]",-59.20001221,28.79998779,1,0,0,response7disk,2.400024414,-14.40002441,1,0,0,rectangle,2.400024414,-14.40002441,1,0,0,3,2,0.0001,0,2.400024414,-14.40002441,1,0,0,0,124,124,48,1,48,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,fourthree,,3,1.0997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.4982,-0.2942,-0.0354000000000001]","[-0.8118,-0.8198,-0.5452]",44.79998779,21.59997559,1,0,0,response1disk,8,3.199981689,1,0,0,rectangle,8,3.199981689,1,0,0,3,2,0.0002,0,8,3.199981689,1,0,0,0,125,125,59,1,59,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60dc18e21694539ca0df125a,62c53aa518f098363fc36656,2022-07-06_09h34.23.341,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.31363088,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,threeone,,2,0.7163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7018,0.7176,0.6155999999999999]","[0.9686000000000001,0.3802000000000001,0.19999999999999996]",60,-18.40002441,1,0,0,response3disk,20,-4.800018311,1,0,0,rectangle,20,-4.800018311,1,0,0,3,2,0.0017,0,20,-4.800018311,1,0,0,0,126,126,34,1,34,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
