trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Circle1_col,Ecc,Circle2_col,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Circle1_colour,Circle2_colour,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,Catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Colourpair,Temporder,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,textbox.text,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.clicked_name,textbox_2.text,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.clicked_name,textbox_3.text,mouse_9.x,mouse_9.y,mouse_9.leftButton,mouse_9.midButton,mouse_9.rightButton,mouse_9.clicked_name,textbox_4.text,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.clicked_name,textbox_5.text,mouse_13.x,mouse_13.y,mouse_13.leftButton,mouse_13.midButton,mouse_13.rightButton,mouse_13.clicked_name,textbox_6.text,mouse_14.x,mouse_14.y,mouse_14.leftButton,mouse_14.midButton,mouse_14.rightButton,textbox_7.text,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton,mouse_15.clicked_name
,,,,,,60fef59b4d85390bc0357a7d,629c51df14f378d4999ad6e7,2022-06-05_09h41.05.533,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.94125757,629c4b6caf241d5e6e00bfc0,,,,,,,,,,,,,,,,,,,,twofour,,4,0.3656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9372,0.20779999999999998,0.2704]","[0.9686000000000001,0.3802000000000001,0.19999999999999996]",50,100,1,0,0,response1disk,1,6,1,0,0,rectangle,1,6,1,0,0,3,1,0.0012,0,1,6,1,0,0,0,118,118,34,1,34,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fef59b4d85390bc0357a7d,629c51df14f378d4999ad6e7,2022-06-05_09h41.05.533,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.94125757,629c4b6caf241d5e6e00bfc0,,,,,,,,,,,,,,,,,,,,onethree,,-1,0.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.9213999999999998,0.6391999999999998,-0.9922]","[-0.10599999999999998,-0.15300000000000002,0.15280000000000005]",-24,-47,1,0,0,response5disk,-8,-1,1,0,0,rectangle,68,45,1,0,0,3,3,1.6156,1,11,-1,1,0,0,0,119,119,11,1,11,first,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fef59b4d85390bc0357a7d,629c51df14f378d4999ad6e7,2022-06-05_09h41.05.533,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.94125757,629c4b6caf241d5e6e00bfc0,,,,,,,,,,,,,,,,,,,,threeone,,2,0.7914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.10599999999999998,-0.15300000000000002,0.15280000000000005]","[0.23120000000000007,-0.7726,-0.34120000000000006]",46,-34,1,0,0,response3disk,-12,1,1,0,0,rectangle,-12,1,1,0,0,3,2,0.0011,0,-12,1,1,0,0,0,120,120,99,1,18,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fef59b4d85390bc0357a7d,629c51df14f378d4999ad6e7,2022-06-05_09h41.05.533,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.94125757,629c4b6caf241d5e6e00bfc0,,,,,,,,,,,,,,,,,,,,twofour,,3,0.6331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.6,0.16860000000000008,0.44300000000000006]","[-0.09019999999999995,0.44300000000000006,0.5371999999999999]",75,36,1,0,0,response1disk,-5,-1,1,0,0,rectangle,-5,-1,1,0,0,3,1,0.0014,0,-5,-1,1,0,0,0,121,121,45,1,45,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fef59b4d85390bc0357a7d,629c51df14f378d4999ad6e7,2022-06-05_09h41.05.533,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.94125757,629c4b6caf241d5e6e00bfc0,,,,,,,,,,,,,,,,,,,,onethree,,-2,0.9076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7018,0.7802,-0.16079999999999994]","[-0.01980000000000004,-0.5138,-0.38039999999999996]",-51,-27,1,0,0,response5disk,-14,-5,1,0,0,rectangle,-14,-5,1,0,0,3,2,0.0012,0,-14,-5,1,0,0,0,122,122,5,1,5,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fef59b4d85390bc0357a7d,629c51df14f378d4999ad6e7,2022-06-05_09h41.05.533,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.94125757,629c4b6caf241d5e6e00bfc0,,,,,,,,,,,,,,,,,,,,twoone,,-2,0.5845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.01980000000000004,-0.5138,-0.38039999999999996]","[0.7018,0.7802,-0.16079999999999994]",-46,-29,1,0,0,response5disk,5,-5,1,0,0,rectangle,5,-5,1,0,0,3,2,0.0003,0,5,-5,1,0,0,0,123,123,86,1,5,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fef59b4d85390bc0357a7d,629c51df14f378d4999ad6e7,2022-06-05_09h41.05.533,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.94125757,629c4b6caf241d5e6e00bfc0,,,,,,,,,,,,,,,,,,,,onetwo,,-4,0.6176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.30180000000000007,-0.7884,-0.9844]","[-0.24719999999999998,0.5213999999999999,-0.12959999999999994]",-26,40,1,0,0,response7disk,-4,1,1,0,0,rectangle,-4,1,1,0,0,3,3,0.0012,0,-4,1,1,0,0,0,124,124,24,1,24,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fef59b4d85390bc0357a7d,629c51df14f378d4999ad6e7,2022-06-05_09h41.05.533,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.94125757,629c4b6caf241d5e6e00bfc0,,,,,,,,,,,,,,,,,,,,fourtwo,,-2,0.7175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.2784,-0.31000000000000005,-0.5452]","[-0.9688,-0.38039999999999996,-0.41979999999999995]",-45,-18,1,0,0,response5disk,-15,4,1,0,0,rectangle,-15,4,1,0,0,3,2,0.0011,0,-15,4,1,0,0,0,125,125,140,1,59,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fef59b4d85390bc0357a7d,629c51df14f378d4999ad6e7,2022-06-05_09h41.05.533,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.94125757,629c4b6caf241d5e6e00bfc0,,,,,,,,,,,,,,,,,,,,onethree,,-4,1.0584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.45899999999999996,-0.3256,-0.9374]","[-0.01980000000000004,-0.5138,-0.38039999999999996]",-41,78,1,0,0,response7disk,-2,-1,1,0,0,rectangle,80,42,1,0,0,3,3,1.4894,1,-3,3,1,0,0,0,126,126,136,1,55,second,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fef59b4d85390bc0357a7d,629c51df14f378d4999ad6e7,2022-06-05_09h41.05.533,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.94125757,629c4b6caf241d5e6e00bfc0,,,,,,,,,,,,,,,,,,,,threeone,,1,1.1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.9688,-0.4902000000000001,-0.12159999999999993]","[0.30180000000000007,-0.7884,-0.9844]",28,-58,1,0,0,response3disk,1,12,1,0,0,rectangle,1,12,1,0,0,3,2,0.0013,0,1,12,1,0,0,0,127,127,81,1,0,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,60fef59b4d85390bc0357a7d,629c51df14f378d4999ad6e7,2022-06-05_09h41.05.533,Colour_Asymmetry_Pilot,2022.1.3,Win32,59.94125757,629c4b6caf241d5e6e00bfc0,,,,,,,,,,,,,,,,,,,,threeone,,2,0.5667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[-0.2942,-0.24719999999999998,-0.357]","[0.2862,0.7802,0.3568]",53,-23,1,0,0,response3disk,7,3,1,0,0,rectangle,7,3,1,0,0,3,2,0.0002,0,7,3,1,0,0,0,128,128,74,1,74,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
