trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos
0,0,0,47,1,,5f5235b79cd77749d6051ce6,62c53a50ecd659bb0b2aae8c,2022-07-06_09h31.48.626,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.9677512,62c50e9c1127f2cd403a315f,,,,,,
0,1,1,6,1,,5f5235b79cd77749d6051ce6,62c53a50ecd659bb0b2aae8c,2022-07-06_09h31.48.626,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.9677512,62c50e9c1127f2cd403a315f,,,,,,
0,2,2,30,1,,5f5235b79cd77749d6051ce6,62c53a50ecd659bb0b2aae8c,2022-07-06_09h31.48.626,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.9677512,62c50e9c1127f2cd403a315f,,,,,,
0,3,3,67,1,,5f5235b79cd77749d6051ce6,62c53a50ecd659bb0b2aae8c,2022-07-06_09h31.48.626,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.9677512,62c50e9c1127f2cd403a315f,,,,,,
0,4,4,48,1,,5f5235b79cd77749d6051ce6,62c53a50ecd659bb0b2aae8c,2022-07-06_09h31.48.626,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.9677512,62c50e9c1127f2cd403a315f,,,,,,
0,5,5,87,1,,5f5235b79cd77749d6051ce6,62c53a50ecd659bb0b2aae8c,2022-07-06_09h31.48.626,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.9677512,62c50e9c1127f2cd403a315f,,,,,,
0,6,6,7,1,,5f5235b79cd77749d6051ce6,62c53a50ecd659bb0b2aae8c,2022-07-06_09h31.48.626,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.9677512,62c50e9c1127f2cd403a315f,,,,,,
0,7,7,4,1,,5f5235b79cd77749d6051ce6,62c53a50ecd659bb0b2aae8c,2022-07-06_09h31.48.626,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.9677512,62c50e9c1127f2cd403a315f,,,,,,
0,8,8,76,1,,5f5235b79cd77749d6051ce6,62c53a50ecd659bb0b2aae8c,2022-07-06_09h31.48.626,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.9677512,62c50e9c1127f2cd403a315f,,,,,,
0,9,9,11,1,,5f5235b79cd77749d6051ce6,62c53a50ecd659bb0b2aae8c,2022-07-06_09h31.48.626,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.9677512,62c50e9c1127f2cd403a315f,,,,,,
0,10,10,17,1,,5f5235b79cd77749d6051ce6,62c53a50ecd659bb0b2aae8c,2022-07-06_09h31.48.626,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.9677512,62c50e9c1127f2cd403a315f,,,,,,
0,11,11,82,1,,5f5235b79cd77749d6051ce6,62c53a50ecd659bb0b2aae8c,2022-07-06_09h31.48.626,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.9677512,62c50e9c1127f2cd403a315f,,,,,,
0,12,12,15,1,,5f5235b79cd77749d6051ce6,62c53a50ecd659bb0b2aae8c,2022-07-06_09h31.48.626,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.9677512,62c50e9c1127f2cd403a315f,,,,,,
0,13,13,29,1,,5f5235b79cd77749d6051ce6,62c53a50ecd659bb0b2aae8c,2022-07-06_09h31.48.626,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.9677512,62c50e9c1127f2cd403a315f,,,,,,
0,14,14,12,1,,5f5235b79cd77749d6051ce6,62c53a50ecd659bb0b2aae8c,2022-07-06_09h31.48.626,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.9677512,62c50e9c1127f2cd403a315f,,,,,,
0,15,15,13,1,,5f5235b79cd77749d6051ce6,62c53a50ecd659bb0b2aae8c,2022-07-06_09h31.48.626,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.9677512,62c50e9c1127f2cd403a315f,,,,,,
0,16,16,19,1,,5f5235b79cd77749d6051ce6,62c53a50ecd659bb0b2aae8c,2022-07-06_09h31.48.626,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.9677512,62c50e9c1127f2cd403a315f,,,,,,
0,17,17,51,1,,5f5235b79cd77749d6051ce6,62c53a50ecd659bb0b2aae8c,2022-07-06_09h31.48.626,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.9677512,62c50e9c1127f2cd403a315f,,,,,,
0,18,18,50,1,,5f5235b79cd77749d6051ce6,62c53a50ecd659bb0b2aae8c,2022-07-06_09h31.48.626,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.9677512,62c50e9c1127f2cd403a315f,,,,,,
0,19,19,8,1,,5f5235b79cd77749d6051ce6,62c53a50ecd659bb0b2aae8c,2022-07-06_09h31.48.626,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.9677512,62c50e9c1127f2cd403a315f,,,,,,
0,20,20,64,1,,5f5235b79cd77749d6051ce6,62c53a50ecd659bb0b2aae8c,2022-07-06_09h31.48.626,Colour_Asymmetry_Pilot,2022.1.3,Win32,143.9677512,62c50e9c1127f2cd403a315f,,,,,,
