trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos
0,0,0,70,1,,616d92997e1ab130c966fe45,62c53a473e356314065d965e,2022-07-06_09h32.48.728,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,45.00045,62c50e9c1127f2cd403a315f,,,,,,
0,1,1,11,1,,616d92997e1ab130c966fe45,62c53a473e356314065d965e,2022-07-06_09h32.48.728,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,45.00045,62c50e9c1127f2cd403a315f,,,,,,
0,2,2,52,1,,616d92997e1ab130c966fe45,62c53a473e356314065d965e,2022-07-06_09h32.48.728,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,45.00045,62c50e9c1127f2cd403a315f,,,,,,
0,3,3,39,1,,616d92997e1ab130c966fe45,62c53a473e356314065d965e,2022-07-06_09h32.48.728,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,45.00045,62c50e9c1127f2cd403a315f,,,,,,
0,4,4,81,1,,616d92997e1ab130c966fe45,62c53a473e356314065d965e,2022-07-06_09h32.48.728,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,45.00045,62c50e9c1127f2cd403a315f,,,,,,
0,5,5,57,1,,616d92997e1ab130c966fe45,62c53a473e356314065d965e,2022-07-06_09h32.48.728,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,45.00045,62c50e9c1127f2cd403a315f,,,,,,
0,6,6,19,1,,616d92997e1ab130c966fe45,62c53a473e356314065d965e,2022-07-06_09h32.48.728,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,45.00045,62c50e9c1127f2cd403a315f,,,,,,
0,7,7,90,1,,616d92997e1ab130c966fe45,62c53a473e356314065d965e,2022-07-06_09h32.48.728,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,45.00045,62c50e9c1127f2cd403a315f,,,,,,
0,8,8,22,1,,616d92997e1ab130c966fe45,62c53a473e356314065d965e,2022-07-06_09h32.48.728,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,45.00045,62c50e9c1127f2cd403a315f,,,,,,
0,9,9,87,1,,616d92997e1ab130c966fe45,62c53a473e356314065d965e,2022-07-06_09h32.48.728,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,45.00045,62c50e9c1127f2cd403a315f,,,,,,
0,10,10,68,1,,616d92997e1ab130c966fe45,62c53a473e356314065d965e,2022-07-06_09h32.48.728,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,45.00045,62c50e9c1127f2cd403a315f,,,,,,
0,11,11,54,1,,616d92997e1ab130c966fe45,62c53a473e356314065d965e,2022-07-06_09h32.48.728,Colour_Asymmetry_Pilot,2022.1.3,Linux armv8l,45.00045,62c50e9c1127f2cd403a315f,,,,,,
