trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos
0,0,0,34,1,,601689ee246e5121a41fb230,62c538995d5d558173e36d5c,2022-07-06_09h24.35.360,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.17933442,62c50e9c1127f2cd403a315f,,,,,,
0,1,1,43,1,,601689ee246e5121a41fb230,62c538995d5d558173e36d5c,2022-07-06_09h24.35.360,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.17933442,62c50e9c1127f2cd403a315f,,,,,,
0,2,2,85,1,,601689ee246e5121a41fb230,62c538995d5d558173e36d5c,2022-07-06_09h24.35.360,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.17933442,62c50e9c1127f2cd403a315f,,,,,,
0,3,3,65,1,,601689ee246e5121a41fb230,62c538995d5d558173e36d5c,2022-07-06_09h24.35.360,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.17933442,62c50e9c1127f2cd403a315f,,,,,,
0,4,4,30,1,,601689ee246e5121a41fb230,62c538995d5d558173e36d5c,2022-07-06_09h24.35.360,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.17933442,62c50e9c1127f2cd403a315f,,,,,,
0,5,5,56,1,,601689ee246e5121a41fb230,62c538995d5d558173e36d5c,2022-07-06_09h24.35.360,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.17933442,62c50e9c1127f2cd403a315f,,,,,,
0,6,6,42,1,,601689ee246e5121a41fb230,62c538995d5d558173e36d5c,2022-07-06_09h24.35.360,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.17933442,62c50e9c1127f2cd403a315f,,,,,,
0,7,7,76,1,,601689ee246e5121a41fb230,62c538995d5d558173e36d5c,2022-07-06_09h24.35.360,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.17933442,62c50e9c1127f2cd403a315f,,,,,,
0,8,8,14,1,,601689ee246e5121a41fb230,62c538995d5d558173e36d5c,2022-07-06_09h24.35.360,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.17933442,62c50e9c1127f2cd403a315f,,,,,,
0,9,9,61,1,,601689ee246e5121a41fb230,62c538995d5d558173e36d5c,2022-07-06_09h24.35.360,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.17933442,62c50e9c1127f2cd403a315f,,,,,,
0,10,10,46,1,,601689ee246e5121a41fb230,62c538995d5d558173e36d5c,2022-07-06_09h24.35.360,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.17933442,62c50e9c1127f2cd403a315f,,,,,,
0,11,11,75,1,,601689ee246e5121a41fb230,62c538995d5d558173e36d5c,2022-07-06_09h24.35.360,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.17933442,62c50e9c1127f2cd403a315f,,,,,,
0,12,12,1,1,,601689ee246e5121a41fb230,62c538995d5d558173e36d5c,2022-07-06_09h24.35.360,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.17933442,62c50e9c1127f2cd403a315f,,,,,,
