trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos
0,0,0,78,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,1,1,31,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,2,2,37,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,3,3,32,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,4,4,59,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,5,5,56,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,6,6,51,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,7,7,13,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,8,8,5,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,9,9,42,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,10,10,50,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,11,11,8,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,12,12,65,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,13,13,14,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,14,14,11,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,15,15,12,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,16,16,43,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,17,17,33,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,18,18,69,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,19,19,16,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,20,20,48,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,21,21,71,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,22,22,70,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,23,23,90,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
0,24,24,87,1,,5f9a98ffdc3cd11ab49e32f2,62c53a643b716069deedd1f7,2022-07-06_09h31.56.351,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.24096386,62c50e9c1127f2cd403a315f,,,,,,
