trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos
0,0,0,1,1,,614f4979a0ce9f62c4baf7e3,62c53a3ac5861622af3fff62,2022-07-06_09h31.35.675,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.65016982,62c50e9c1127f2cd403a315f,,,,,,
0,1,1,26,1,,614f4979a0ce9f62c4baf7e3,62c53a3ac5861622af3fff62,2022-07-06_09h31.35.675,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.65016982,62c50e9c1127f2cd403a315f,,,,,,
0,2,2,12,1,,614f4979a0ce9f62c4baf7e3,62c53a3ac5861622af3fff62,2022-07-06_09h31.35.675,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.65016982,62c50e9c1127f2cd403a315f,,,,,,
0,3,3,57,1,,614f4979a0ce9f62c4baf7e3,62c53a3ac5861622af3fff62,2022-07-06_09h31.35.675,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.65016982,62c50e9c1127f2cd403a315f,,,,,,
0,4,4,60,1,,614f4979a0ce9f62c4baf7e3,62c53a3ac5861622af3fff62,2022-07-06_09h31.35.675,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.65016982,62c50e9c1127f2cd403a315f,,,,,,
0,5,5,48,1,,614f4979a0ce9f62c4baf7e3,62c53a3ac5861622af3fff62,2022-07-06_09h31.35.675,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.65016982,62c50e9c1127f2cd403a315f,,,,,,
0,6,6,89,1,,614f4979a0ce9f62c4baf7e3,62c53a3ac5861622af3fff62,2022-07-06_09h31.35.675,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.65016982,62c50e9c1127f2cd403a315f,,,,,,
0,7,7,92,1,,614f4979a0ce9f62c4baf7e3,62c53a3ac5861622af3fff62,2022-07-06_09h31.35.675,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.65016982,62c50e9c1127f2cd403a315f,,,,,,
0,8,8,11,1,,614f4979a0ce9f62c4baf7e3,62c53a3ac5861622af3fff62,2022-07-06_09h31.35.675,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.65016982,62c50e9c1127f2cd403a315f,,,,,,
0,9,9,52,1,,614f4979a0ce9f62c4baf7e3,62c53a3ac5861622af3fff62,2022-07-06_09h31.35.675,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.65016982,62c50e9c1127f2cd403a315f,,,,,,
