trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Circle1_col,Ecc,Circle2_col,similarity,response_time,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,duringprac.order
0,92,92,19,1,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,0,0,76,1,threeone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,1,1,120,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,2,2,111,1,fourthree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,3,3,6,1,fourtwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,4,4,105,1,onethree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,5,5,25,1,onethree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,6,6,122,1,twoone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,7,7,72,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,8,8,126,1,fourtwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,9,9,23,1,fourthree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,10,10,80,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,11,11,19,1,twofour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,12,12,137,1,onethree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,13,13,148,1,threeone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,14,14,68,1,threeone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,15,15,106,1,twoone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,16,16,145,1,onethree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,17,17,74,1,twoone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,18,18,108,1,threeone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,19,19,131,1,twofour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,20,20,123,1,twofour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,21,21,89,1,onethree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,22,22,142,1,fourtwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,23,23,46,1,fourtwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,24,24,58,1,twoone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,25,25,71,1,fourthree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,26,26,91,1,twofour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,27,27,83,1,twofour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,28,28,77,1,threefour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,29,29,67,1,twofour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,30,30,53,1,threefour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,31,31,73,1,onethree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,32,32,30,1,fourtwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,33,33,18,1,twoone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,34,34,147,1,twofour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,35,35,69,1,threefour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,36,36,113,1,onethree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,37,37,101,1,threefour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,38,38,81,1,onethree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,39,39,43,1,twofour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,40,40,31,1,fourthree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,41,41,60,1,threeone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,42,42,98,1,twoone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,43,43,139,1,twofour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,44,44,97,1,onethree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,45,45,115,1,twofour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,46,46,85,1,threefour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,47,47,27,1,twofour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,48,48,84,1,threeone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,49,49,138,1,twoone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,50,50,132,1,threeone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,51,51,128,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,52,52,79,1,fourthree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,53,53,1,1,onethree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,54,54,5,1,threefour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,55,55,93,1,threefour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,56,56,110,1,fourtwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,57,57,54,1,fourtwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,58,58,49,1,onethree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,59,59,100,1,threeone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,60,60,82,1,twoone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,61,61,39,1,fourthree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,62,62,159,1,fourthree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,63,63,65,1,onethree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,64,64,47,1,fourthree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,65,65,15,1,fourthree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,66,66,0,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,67,67,95,1,fourthree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,68,68,66,1,twoone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,69,69,141,1,threefour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,70,70,133,1,threefour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,71,71,32,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,72,72,150,1,fourtwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,73,73,14,1,fourtwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,74,74,158,1,fourtwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,75,75,157,1,threefour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,76,76,10,1,twoone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,77,77,155,1,twofour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,78,78,117,1,threefour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,79,79,52,1,threeone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,80,80,102,1,fourtwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,81,81,134,1,fourtwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,82,82,160,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,83,83,16,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,84,84,103,1,fourthree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,85,85,26,1,twoone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,86,86,151,1,fourthree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,87,87,87,1,fourthree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,88,88,62,1,fourtwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,89,89,135,1,fourthree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,90,90,36,1,threeone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,91,91,29,1,threefour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,92,92,86,1,fourtwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,93,93,63,1,fourthree,,,,,,,,,,,,,,,,,,,,,,,
