session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status
62bbfb50b853f4201ecc5860,61117fa41527530ffbcb5407,AWAITING REVIEW,2022-06-29 07:12:16.040000,2022-06-29 07:51:14.209000,2338.169,29,73,0,100,,8F964E17,Latvia,Latvia,Full-Time,Latvian,"Latvian, English",Latvia,Female,No
62bbfb520ebbeb5d2e6a7de7,5c558bdd8925db000118c0a2,AWAITING REVIEW,2022-06-29 07:12:18.453000,2022-06-29 07:53:10.703000,2452.25,32,211,1,100,,8F964E17,Poland,Poland,DATA EXPIRED,Polish,"German, Polish, English, Spanish, French",Poland,Male,No
62bbfb52d74ddac5d85e4ce9,5f82e997eec0860404c8f790,AWAITING REVIEW,2022-06-29 07:12:18.215000,2022-06-29 07:32:44.376000,1226.161,23,123,0,100,,8F964E17,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese",Portugal,Female,No
62bbfb5342025b59ea7012ab,5db9fbd20fbd8b05db2aa3ed,AWAITING REVIEW,2022-06-29 07:12:19.466000,2022-06-29 07:37:41.907000,1522.441,26,279,2,100,,8F964E17,DATA EXPIRED,DATA EXPIRED,Full-Time,Portuguese,"English, Portuguese, Spanish",DATA EXPIRED,Male,No
62bbfb536205431a697012c0,5ec2cf4c3542420fa914f4b9,AWAITING REVIEW,2022-06-29 07:12:21.628000,2022-06-29 07:35:32.175000,1390.547,27,213,3,98,,8F964E17,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese",Portugal,Female,No
62bbfb540ebbeb5d2e6a7de8,6163df3f316fdfd57f02e51f,AWAITING REVIEW,2022-06-29 07:12:33.237000,2022-06-29 08:13:44.111000,3670.874,28,64,0,100,,8F964E17,South Africa,South Africa,Full-Time,DATA EXPIRED,"Afrikaans, English",South Africa,Female,No
62bbfb5431af2eabdc826012,60b8b97ca85ee806543a40e1,AWAITING REVIEW,2022-06-29 07:15:46.630000,2022-06-29 07:54:40.998000,2334.368,27,95,3,98,,8F964E17,South Africa,South Africa,Full-Time,DATA EXPIRED,"English, Afrikaans",South Africa,Female,No
62bbfb54e7de68c3549c517b,61098363298108ee13a5a0df,AWAITING REVIEW,2022-06-29 07:22:18.420000,2022-06-29 08:50:57.198000,5318.778,32,60,0,100,,8F964E17,Zimbabwe,South Africa,DATA EXPIRED,DATA EXPIRED,"English, Other",Zimbabwe,Prefer not to say,Yes
62bbfb55d905a5fac415c7af,5edd2e458f29cfa351de300d,AWAITING REVIEW,2022-06-29 07:12:50.929000,2022-06-29 07:47:38.200000,2087.271,23,193,0,100,,NOCODE,Mexico,Mexico,Unemployed (and job seeking),Spanish,"English, Spanish",Mexico,Male,Yes
62bbfb57ab427b48f9822fdb,60e163c124453a6eff550552,AWAITING REVIEW,2022-06-29 07:12:23.973000,2022-06-29 07:51:43.646000,2359.673,29,177,2,100,,8F964E17,South Africa,South Africa,Full-Time,DATA EXPIRED,English,South Africa,Male,Yes
62bbfb58a22562605f507260,58905562670d6600012bda4b,AWAITING REVIEW,2022-06-29 07:12:24.729000,2022-06-29 07:42:49.665000,1824.936,48,635,3,100,,8F964E17,Spain,Spain,Full-Time,Spanish,"English, Spanish",Spain,Male,No
62bbfb58b3608de7fe7fbc0b,5e938e072a4ce9077f8157b9,AWAITING REVIEW,2022-06-29 07:18:18.924000,2022-06-29 07:59:19.001000,2460.077,22,345,3,100,,8F964E17,Mexico,Mexico,Part-Time,DATA EXPIRED,"Spanish, English",Mexico,Female,Yes
62bbfb59a3c281fa050a9833,5ec44adb04069732a53a7bee,AWAITING REVIEW,2022-06-29 07:12:25.861000,2022-06-29 07:33:51.321000,1285.46,24,119,2,99,,8F964E17,Poland,Poland,"Not in paid work (e.g. homemaker', 'retired or disabled)",Polish,"English, Polish",Poland,Male,No
62bbfb60a22562605f507261,5e32ddf92444fb2a8777b191,AWAITING REVIEW,2022-06-29 07:12:32.751000,2022-06-29 07:36:28.305000,1435.554,35,84,1,100,,8F964E17,Poland,Poland,Full-Time,Polish,"Polish, English",Poland,Female,No
62bbfb627b006d5efd617960,60dc31374fc70253e7a2d9e9,AWAITING REVIEW,2022-06-29 07:14:11.146000,2022-06-29 07:44:04.906000,1793.76,45,150,0,100,,8F964E17,South Africa,South Africa,Part-Time,DATA EXPIRED,"English, Afrikaans",South Africa,Male,No
62bbfb6337c3df2127cc585c,614397e06d85fcb10c7c9087,AWAITING REVIEW,2022-06-29 07:12:38.287000,2022-06-29 07:39:34.056000,1615.769,31,98,1,100,,8F964E17,South Africa,South Africa,DATA EXPIRED,DATA EXPIRED,"English, Afrikaans",DATA EXPIRED,DATA EXPIRED,DATA EXPIRED
62bbfb66b97729c39df35892,5e10ad92a6eb6078856a5067,AWAITING REVIEW,2022-06-29 07:12:45.326000,2022-06-29 07:43:58.743000,1873.417,40,172,1,100,,8F964E17,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
